pack_id,source_run,source_type,eval_id,category,subcategory,question,answer,decision,model,elapsed_ms,expected_lane,expected_action,expected_keywords,risk_level,conversation_group,turn_no,citation_0_title,citation_1_title,citation_2_title,human_score,human_notes,review_status,priority,expert_score,expert_notes,final_score,final_notes
ACC-0083,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0003,化学,危废处置,用完的空试剂瓶可以直接当普通垃圾扔掉吗？,"结论:
空试剂瓶不能按普通垃圾直接丢弃，必须先处理残液和标签，再按材质或危废要求分类回收。。

步骤:
1. 先倒空残液，残液和第一次清洗液按对应化学废液收入废液桶
2. 确认瓶内不再有明显危险残留后，去除或涂盖原危险标签，避免被误用
3. 再按学校制度做分类回收；若仍受污染或不确定，按危废容器处理

禁止事项:
- 禁止带残液直接丢入普通垃圾
- 禁止未处理原标签就流入普通回收
- 禁止把清洗液直接倒入下水道

参考依据:
- KB-MSDS-2016: GB 18597-2001 危险废物贮存污染控制标准
- 相关命中 1 条，可展开引用查看原始依据。",dify_answer,local-fast-path,102,local-fast-path,给合规处置流程,倒空残液;清洗液入废液桶;去除/涂盖原标签;分类回收,,,,危废-空化学试剂瓶处置,,,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0003）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0003）。"
ACC-0084,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0004,通用,个人防护,进入实验区为什么必须穿封闭鞋？,"结论:
实验室鞋类要求以封闭、防滑、稳固为核心；凉鞋、拖鞋、露趾鞋和高跟鞋都不适合进入实验区。。

步骤:
1. 优先确认防护要求：实验服、护目镜(按操作风险评估)
2. 穿包裹脚趾和脚背的封闭鞋，鞋底应防滑、稳固，避免吸水后打滑
3. 禁止凉鞋、拖鞋、露趾鞋、洞洞鞋和高跟鞋进入实验区

禁止事项:
- 禁止穿凉鞋、拖鞋、露趾鞋或高跟鞋做实验
- 禁止把普通布鞋当作高风险区域的唯一防护
- 禁止鞋面被污染后继续长时间使用不处理

参考依据:
- KB-BLK-9053: OSHA 29 CFR 1910.1450 - Laboratory Standard
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,148,local-fast-path,给穿戴要求,封闭鞋;防滑;禁凉鞋拖鞋;高风险区可用安全鞋,,,,实验室着装基本要求——从脚到头,实验室鞋类防护,实验室安全鞋(安全鞋/耐化学鞋)的选型和维护,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0004）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0004）。"
ACC-0085,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0005,化学,通风柜,通风柜前窗是不是开得越高越好？,"结论:
通风柜窗扇应保持在本柜体规定的安全高度，不要把头伸入柜内，报警或气流异常时必须停用。。

步骤:
1. 按柜体安全标线或规定高度操作，通常保持在指定安全高度范围内
2. 操作时手在柜内、头不伸入柜内，避免堆物堵塞进排风气流
3. 如风速报警、排风异常或窗扇损坏，应立即停用并报修

禁止事项:
- 禁止把窗扇开得过高仍继续做挥发性操作
- 禁止将头部长时间伸入柜内观察或操作
- 禁止报警状态下继续使用或把通风柜当储物柜堆满物品

应急提醒:
- 按实验室应急预案和机构应急规程执行

参考依据:
- KB-GAPF-10515: Cornell Laboratory Safety Manual & Prudent Practices in the Laboratory
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,132,local-fast-path,给通风柜使用要点,安全高度;不把头伸入;报警停用;避免堆物,,,,实验室通风柜操作人体工学,通风柜工作人体工学,实验室通风需要满足什么基本要求？,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0005）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0005）。"
ACC-0086,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0006,化学,危废标签,危废桶标签上至少要写哪些内容？,"结论:
危险废物标签必须包含以下信息(法规强制):1)清晰的""危险废物/Hazardous Waste""字样;2)废物的化学名称——完整名称(不得写缩写/代码/实验室内部名称——如不能写""E溶液""而要写""乙醇废液""或""混合有机废液含乙酸乙酯+丙酮+甲醇"");3)主要危害——GHS象形图+GHS危害声明代码(H-code如H225高度易燃液体和蒸气)或用中文写""易燃/腐蚀/有毒""等;4)产生废物的实验室/部门名称和负责人;5)开始积累日期(Accumulation Start Date)——合法积累时限从该日期起算(通常<90天对于大产生者或<180天/270天对于小产生者——按当地法规);6)在桶满/达到积累时限前联系处置。

步骤:
1. 标签要素:危险废物字样+化学全名(非代码)+GHS象形图/危害声明+产生部门/负责人+开始积累日期→开始加废物即贴(非满桶再贴)→防水→合规

禁止事项:
- 禁止严禁标签用缩写/代码
- 禁止严禁满桶再贴
- 禁止严禁标签不防水致无法辨认

参考依据:
- KB-BLK-9633010072: Cornell Hazardous Waste Manual
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,167,local-fast-path,给标签要求,名称/成分;危害性;日期;责任人,,,,实验室危险废物标签的规范填写,危险废物标签——必须原地贴好不是装满才贴,GHS标签六大必需要素,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0006）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0006）。"
ACC-0087,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0007,通用,实验准入,新成员第一次进实验室前需要完成哪些培训和确认？,"结论:
所有新进实验室人员(包括研究生、本科生、访问学者、技术人员)在独立进行实验操作之前，必须完成以下培训并签署安全承诺书:1)通用实验室安全教育——化学品的GHS分类和标签系统(象形图/信号词/危险性说明)、安全标识识别、应急预案(疏散路线/安全淋浴和洗眼器位置)、PPE使用和限制;2)本实验室的现场培训——由导师或安全员带领走一遍实验室，指出本室特有危害(如NMR强磁场区域、激光区、同位素区)、安全设备位置、气瓶和危化品存储区;3)专项培训——使用BSC/激光/放射源/高压/气瓶等设备前需额外的设备专项培训和考核;4)化学品安全——SDS查阅方法、化学品相容性、废物分类和处置;5)了解本实验室的化学品卫生计划(CHP)和生物安全手册。

步骤:
1. 通用安全培训(进室前)-现场培训(导师/安全员)-设备专项培训(按需)-化学品安全培训-签署安全承诺书-培训记录存档-年度复训

禁止事项:
- 禁止严禁未经培训独立实验
- 禁止严禁未签承诺书
- 禁止严禁不行SDS就操作新化学品

应急提醒:
- 发现未培训人员正在进行危险操作:立即制止-报告导师/安全负责人

参考依据:
- KB-BLK-9049: OSHA 29 CFR 1910.1450 - Laboratory Standard
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,212,local-fast-path,给入门清单,准入培训;PPE;应急设施;规则禁令;SOP;导师确认,,,,新进实验室人员的安全培训清单,新进实验室人员的入职安全培训标准,高等学校实验室安全规范（教育部）（片段3）,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0007）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0007）。"
ACC-0088,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0008,通用,风险评估,做实验前的风险评估一般分哪几步？,"结论:
实验室风险评估的基本步骤通常是：识别危害、评估风险、制定控制措施，并在条件变化后复审。。

步骤:
1. 先识别人员、化学品、设备、环境和操作步骤中的主要危害
2. 再评估暴露概率与后果严重性，判断风险等级和关键失效点
3. 据此制定控制措施与应急准备，并在实验前和条件变化后复审更新

禁止事项:
- 禁止未识别危害就直接开展高风险实验
- 禁止只写一个“低风险”结论而没有控制措施
- 禁止实验条件已变更却继续沿用旧评估

应急提醒:
- 实验与风险评估偏差时(意外发热/溢气等):立即暂停-按事故预案响应-修订风险评估

参考依据:
- KB-BLK-9117: OSHA 29 CFR 1910.1450 - Laboratory Standard
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,197,local-fast-path,给分步方法,识别危害;评估风险;控制措施;复审,,,,实验室活动的风险评估——不是拍脑袋想一下,怀孕与实验室工作——风险评估和权利,实验前审慎规划与风险评估,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0008）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0008）。"
ACC-0089,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0009,化学,配酸操作,稀释浓酸时为什么要把酸慢慢加入水里？,"结论:
一般应先加水后加酸，避免飞溅和放热风险；操作时佩戴PPE并遵循SOP。

步骤:
1. 先加水
2. 缓慢加入酸
3. 搅拌并控温

禁止事项:
- 禁止将水倒入浓酸

应急提醒:
- 按应急预案处理

参考依据:
- KB-1023: 化学品安全数据说明书（SDS）-硫酸/盐酸
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,114,local-fast-path,给安全解释和规范做法,放热;飞溅风险;慢慢加;PPE;通风柜,,,,化学-配酸顺序,危化品-氢氧化钠（NaOH）使用,HPLC流动相溶剂的安全风险和PPE,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0009）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0009）。"
ACC-0090,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0010,化学,标签缺失,碰到一瓶完全没标签的不明试剂应该怎么处理？,"结论:
未标记/标签脱落的不明化学品(Unknowns/Unlabeled Chemicals)是实验室安全中最棘手的问题之一——也是废物处置机构最不欢迎的(处置费用极高——每瓶可达1000-5000$)。

步骤:
1. 不打开不闻→通风柜隔离→观察+pH+微量分析(FTIR/Raman等)→无法鉴定→通知处置公司(未知废物高费用)→预防:所有化学品到手即标→年清点库存

禁止事项:
- 禁止严禁直接开不明容器
- 禁止严禁闻不明化学品
- 禁止严禁用水冲下水道

应急提醒:
- 不明化学品泄漏/反应:疏散+HAZMAT

参考依据:
- KB-BLK-9633010070: Cornell Hazardous Waste Manual
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,83,local-fast-path,给保守处置流程,停止使用;隔离;不得擅自处置;报告管理人员,,,,不明化学品/未知废物的安全鉴定与处置,化学品标签有效期与开封日期标注要求,GHS标签六大必需要素,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0010）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0010）。"
ACC-0091,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0011,通用,实验准入,访客想参观实验室，需要满足什么准入要求？,"结论:
实验室通常不允许无关访客尤其儿童随意进入；确需参观时应经过准入审批，并由授权人员全程陪同。。

步骤:
1. 先确认实验室是否允许访客或未成年人进入，并完成必要审批或登记
2. 安排有权限人员全程陪同，提前做安全告知，限制其接触化学品和设备
3. 根据区域风险决定是否仅在低风险区域短时参观，并提供必要防护

禁止事项:
- 禁止未经审批就带儿童进入实验区
- 禁止让访客无人陪同接触设备、样品或化学品
- 禁止把高风险实验区当作普通开放参观场所

参考依据:
- KB-PHASE4-0612: Cornell EHS - Visitors and Minors in Labs
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,161,local-fast-path,给明确限制,通常不允许;准入管理;非授权人员禁入;审批;陪同,,,,访客和未成年人的实验室安全培训要求,访客进入实验室的安全管理要求,Cornell大学实验室访客与未成年人管理政策,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0011）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0011）。"
ACC-0092,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0012,化学,多轮追问,乙醇这种易燃溶剂平时应怎么存放？,"结论:
危化品专题 乙醇是一种无色挥发性液体，具有特征性气味。

步骤:
1. NIOSH REL: TWA 1,000 ppm
2. 远离热源、火花和明火
3. 使用防爆电气设备

禁止事项:
- 禁止与不相容化学品混放
- 禁止靠近热源、火源或阳光直晒
- 禁止超量暂存或长期放在实验台面

参考依据:
- KB-PHASE4-0284: NIOSH Health Hazard Evaluation Report
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,85,local-fast-path,给储存要求,防火柜;远离热源;密闭;清晰标签,,CG-EXP5-ETHANOL,1,乙醇实验室安全操作,危化品-乙醇储存,OSHA报告UCLA实验室乙醇烧伤事故,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0012）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0012）。"
ACC-0093,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0013,化学,多轮追问,那它开封后标签多久检查一次？,"结论:
化学品开封后应立即补记开封日期和责任信息，并在每次使用前检查标签是否完整、清晰、可追溯。。

步骤:
1. 开封当天就补记开封日期、责任人和必要的有效期/复查要求
2. 每次使用前检查标签是否完整、清晰、未被污染或脱落，发现模糊应先补标
3. 对易形成过氧化物、易变质或受控化学品，按制度增加定期复核频率

禁止事项:
- 禁止开封后长期不补记日期
- 禁止标签模糊仍继续使用
- 禁止把补标工作拖到化学品快用完才处理

参考依据:
- KB-PHASE4-0404: Stanford Lab Chemical Safety Plan & OSHA Guidelines
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,90,local-fast-path,基于上一轮乙醇上下文回答,标签完整性;开封后及时标记;每次使用前检查;定期复核,,CG-EXP5-ETHANOL,2,化学品标签有效期与开封日期标注要求,GHS标签六大必需要素,GHS危害声明(H语句)标准代码体系,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0013）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0013）。"
ACC-0094,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0014,化学,多轮追问,如果标签被溶剂浸花了还能继续用吗？,"结论:
标签模糊的化学品原则上不能继续使用，必须先确认身份并补标；在未确认前应按不明化学品保守处理。。

步骤:
1. 立即暂停使用，先根据台账、配制记录或同批次容器确认化学品身份
2. 确认无误后及时补全标签；若无法确认，应单独隔离并报告管理人员处理
3. 在补标完成前，不得继续分装、转移、混用或做实验

禁止事项:
- 禁止凭记忆直接继续使用标签模糊化学品
- 禁止未确认成分就转移、混合或倒入废液桶
- 禁止把模糊标签问题拖着不处理

参考依据:
- KB-PHASE4-0401: OSHA Hazard Communication Standard FAQ
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,123,local-fast-path,基于上一轮上下文回答,不能继续用;先补标或确认后再用,,CG-EXP5-ETHANOL,3,GHS标签与DOT运输标签的区别与配合使用,GHS信号词Danger与Warning的使用区别,GHS标签六大必需要素,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0014）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0014）。"
ACC-0095,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0015,设备,多轮追问,离心机启动前有哪些必查项？,"结论:
离心机启动前至少要检查配平、转头/盖锁、参数设置和异常停机条件，避免运转中振动、甩管或开盖事故。。

步骤:
1. 检查离心管是否配平、装载是否对称，样品和转速是否在转头允许范围内
2. 确认转头、盖锁和离心管状态完好，参数设置正确，防止转头/盖锁失效
3. 明确异常振动、异响或漏液时要立即停机，不得带故障继续运行

禁止事项:
- 禁止未配平就启动
- 禁止盖锁未确认就直接加速
- 禁止发现异常振动仍硬撑着继续离心

应急提醒:
- 异常振动立即切断电源，报告设备管理员检修

参考依据:
- KB-1030: 离心机安全操作SOP
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,74,local-fast-path,给检查步骤,配平;转头/盖锁;参数;异常停机,,CG-EXP5-CENT,1,机械安全-离心机操作规范,离心机(Centrifuge)安全操作规范,Thermo Sorvall台式离心机不平衡与机械安全,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0015）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0015）。"
ACC-0096,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0016,设备,多轮追问,如果运行后开始抖动怎么办？,"结论:
离心机一旦出现异常震动或异响，应立即停机，禁止继续运行，然后重点检查配平、转头和离心管状态。。

步骤:
1. 立即停机，等待设备完全停稳后再开盖检查，禁止继续强行运行
2. 优先复核样品是否配平、离心管是否破损、转头是否安装到位或老化
3. 排除故障并确认设备安全前，不得重新启动；必要时联系管理员或维修人员

禁止事项:
- 禁止边震动边继续离心
- 禁止未停稳就开盖查看
- 禁止只重启不排查配平和转头问题

应急提醒:
- 离心机异常振动或声响时立即停机，等待5分钟后开盖检查。如发生样本泄漏，用消毒剂处理并记录。

参考依据:
- KB-RECO-0382: Guidelines for Safe Work Practices in Human and Animal Medical Diagnostic Laboratories
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,91,local-fast-path,基于上一轮设备上下文回答,立即停机;不得继续运行;检查配平和转头,,CG-EXP5-CENT,2,实验室离心机气溶胶防护操作规范,超速离心机(Ultracentrifuge)的危险和维护,机械安全-离心机操作规范,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0016）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0016）。"
ACC-0097,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0017,设备,多轮追问,那能不能边转边掀盖看一下？,"结论:
绝对不能在离心机运转时开盖！必须等转子完全停止后才能打开，强行开盖有严重危险。

步骤:
1. 立即停止当前操作并隔离危险源。
2. 第一时间通知实验室负责人和安全联系人。
3. 按本单位 SOP 执行现场控制、上报和记录。

禁止事项:
- 禁止继续开展当前高风险操作。
- 禁止绕过通风、审批、联锁或 PPE 要求。

应急升级:
- 如存在受伤、起火、泄漏或暴露风险，立即启动应急预案。

参考依据:
- KB-BLK-9633010077: Prudent Practices in the Laboratory
- KB-BLK-9143: OSHA 29 CFR 1910.1450
- KB-BLK-9117: OSHA 29 CFR 1910.1450 - Laboratory Standard",rule_blocked,rule-engine,55,rule-engine,拒答危险追问,绝对不能;停稳再开,,CG-EXP5-CENT,3,实验室内儿童和非实验人员的管理,断路器反复跳闸——不是找更大电流的换上,实验室活动的风险评估——不是拍脑袋想一下,,,resolved_round5,P2,3,"第五轮扩评：危险追问被正确拦截，并给出合规动作口径（decision=rule_blocked, model=rule-engine, eval_id=EXP5-0017）。",3,"第五轮扩评：危险追问被正确拦截，并给出合规动作口径（decision=rule_blocked, model=rule-engine, eval_id=EXP5-0017）。"
ACC-0098,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0018,化学,动态更新,学校把危废标签模板更新后，系统回答该按哪个版本？,"结论:
在开始收集危废时即填写标签→信息完整准确→贴于桶身侧面→定期检查标签是否可读→满桶后通知转运 禁止危废桶无标签。

步骤:
1. 在开始收集危废时即填写标签→信息完整准确→贴于桶身侧面→定期检查标签是否可读→满桶后通知转运

禁止事项:
- 禁止危废桶无标签
- 禁止标签信息不完整或不可辨认
- 禁止用缩写或含糊名称

参考依据:
- KB-GAP-8025: GB 18597-2001 危险废物贮存污染控制标准; 危险废物转移联单管理办法
- 相关命中 3 条，可展开引用查看原始依据。",dify_answer,local-fast-path,149,local-fast-path,给出动态更新口径,应按最新制度更新;知识库需版本同步;必要时人工复核,,,,实验室危废桶上的标签应该怎么填写？,危废标签填写规范,GHS健康危害象形图：致癌/致突变/生殖毒性/吸入危害,,,resolved_round5,P2,3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0018）。",3,"第五轮扩评：变体问法仍稳定覆盖核心安全点，回答与预期路由一致（decision=dify_answer, model=local-fast-path, eval_id=EXP5-0018）。"
ACC-0099,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0019,通用,模糊问题,这个试剂能不能直接倒掉？,"结论:
当前问题缺少关键对象或场景信息，我需要先确认具体条件后才能给出安全建议。

请补充以下信息后我再继续判断：
1. 具体试剂、设备或柜体对象是什么；
2. 当前处于储存、使用、处置还是异常情况；
3. 是否已经出现泄漏、受伤、冒烟、报警等紧急迹象。

在信息不完整前：
- 不要继续高风险操作；
- 不要擅自混放、倾倒、开盖或离开现场；
- 如已出现人员暴露或事故征兆，立即按应急预案处理。

参考依据:
- KB-1010: 危险废物污染防治相关规定
- KB-1022: 危险废物污染防治技术政策
- KB-BLK-9160: Prudent Practices in the Laboratory (National Academies Press)",need_more_info,rule-engine,35,rule-engine,先要求补充信息,必须先明确试剂种类和危害性,,,,危废-过期试剂处理,废弃物-有机溶剂下水道,"超声波清洗器(Bath Sonicator)不仅是""洗眼镜的东西""",,,resolved_round5,P2,3,"第五轮扩评：系统未臆断缺失对象，按条件化口径先要求补充信息（decision=need_more_info, model=rule-engine, eval_id=EXP5-0019）。",3,"第五轮扩评：系统未臆断缺失对象，按条件化口径先要求补充信息（decision=need_more_info, model=rule-engine, eval_id=EXP5-0019）。"
ACC-0100,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0020,通用,夜间实验,过夜反应是不是默认可以人走掉？,"结论:
当前问题缺少关键对象或场景信息，我需要先确认具体条件后才能给出安全建议。

请补充以下信息后我再继续判断：
1. 具体试剂、设备或柜体对象是什么；
2. 当前处于储存、使用、处置还是异常情况；
3. 是否已经出现泄漏、受伤、冒烟、报警等紧急迹象。

在信息不完整前：
- 不要继续高风险操作；
- 不要擅自混放、倾倒、开盖或离开现场；
- 如已出现人员暴露或事故征兆，立即按应急预案处理。

参考依据:
- KB-BLK-9633010076: Prudent Practices in the Laboratory
- KB-BLK-9054: OSHA 29 CFR 1910.1450 - Laboratory Standard
- KB-BLK-9633010035: OSHA 29 CFR 1910.1450",need_more_info,rule-engine,38,rule-engine,给条件化回答,风险评估;审批;监控;应急预案;不是默认允许,,,,过夜/无人值守实验的安全规范,为什么严禁独自操作危险实验——两人规则(two-person rule),从安全规则到安全文化——行为驱动,,,resolved_round5,P2,3,"第五轮扩评：系统未臆断缺失对象，按条件化口径先要求补充信息（decision=need_more_info, model=rule-engine, eval_id=EXP5-0020）。",3,"第五轮扩评：系统未臆断缺失对象，按条件化口径先要求补充信息（decision=need_more_info, model=rule-engine, eval_id=EXP5-0020）。"
ACC-0101,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0021,化学,分类储存,硝酸和乙醇能不能放在同一个柜子？,"结论:
不能。硝酸属于强氧化性酸，乙醇属于易燃有机溶剂，应按不相容化学品分开储存，不得放在同一柜体或同层。

步骤:
1. 先按化学品相容性重新核对危险特性，不要只看是否‘都能进柜’。
2. 氧化性酸、易燃有机溶剂等不相容物质应分柜或分区隔离存放。
3. 如现场柜体分类不明确，先暂停放置并联系实验室负责人确认。

禁止事项:
- 禁止将不相容化学品同柜、同层或紧邻混放。
- 禁止在未核对标签、浓度和危险类别前凭经验判断可否共存。

参考依据:
- KB-GAP-8042: Cornell Lab Safety Manual Ch.7 Transporting Chemicals; Hazardous Materials Transportation Act
- KB-BLK-9079: OSHA 29 CFR 1910.1450 - Laboratory Standard
- KB-BLK-9153: Prudent Practices in the Laboratory (National Academies Press)",rule_direct_answer,rule-engine,39,rule-engine,拒绝危险混放并给正确储存,不能;氧化剂与易燃物分开;不相容储存,,,,在校园内不同实验室之间转运化学品需要注意什么？,UPS(不间断电源)的电池安全与维护,化学相容性速查——任何化学家必须掌握的禁忌组合,,,resolved_round5,P2,3,"第五轮扩评：危险追问被正确拦截，并给出合规动作口径（decision=rule_direct_answer, model=rule-engine, eval_id=EXP5-0021）。",3,"第五轮扩评：危险追问被正确拦截，并给出合规动作口径（decision=rule_direct_answer, model=rule-engine, eval_id=EXP5-0021）。"
ACC-0102,accuracy_expansion_round5,proposal_accuracy_expansion_round5,EXP5-0022,化学,违规操作,挥发性有机溶剂能不能不在通风柜里配？,"结论:
挥发性或有毒操作必须在通风柜内进行。

步骤:
1. 立即停止当前操作并隔离危险源。
2. 第一时间通知实验室负责人和安全联系人。
3. 按本单位 SOP 执行现场控制、上报和记录。

禁止事项:
- 禁止继续开展当前高风险操作。
- 禁止绕过通风、审批、联锁或 PPE 要求。

应急升级:
- 如存在受伤、起火、泄漏或暴露风险，立即启动应急预案。

参考依据:
- KB-BLK-9161: Prudent Practices in the Laboratory (National Academies Press)
- KB-1022: 危险废物污染防治技术政策
- KB-BLK-9190: Prudent Practices in the Laboratory",rule_blocked,rule-engine,62,rule-engine,拒答并说明危险,不能;吸入风险;必须通风控制,,,,真空烘箱(Vacuum Oven)的安全——不是普通烘箱,废弃物-有机溶剂下水道,高效液相色谱HPLC的安全操作——高压和有机溶剂,,,resolved_round5,P2,3,"第五轮扩评：危险追问被正确拦截，并给出合规动作口径（decision=rule_blocked, model=rule-engine, eval_id=EXP5-0022）。",3,"第五轮扩评：危险追问被正确拦截，并给出合规动作口径（decision=rule_blocked, model=rule-engine, eval_id=EXP5-0022）。"
